original	converted	r1_clipping	r1_brightness	r1_hue	r2_clipping	r2_brightness	r2_hue	rae_unint	rmse_unint	rmae_unint	rpae_unint	ssim_h_int	ssim_s_int	ssim_v_int	rae_int	rmse_int
originals/DSC_3170_.NEF	converted_AdobeDNC/DSC_3170_AdobeDNC.dng	2	2	3	2	2	3					0.99841946	0.9970024	0.99940735		
originals/DSC_3172_.NEF	converted_AdobeDNC/DSC_3172_AdobeDNC.dng	2	2	3	2	2	3					0.9983649	0.99727094	0.99962866		
originals/DSC_3176_.NEF	converted_AdobeDNC/DSC_3176_AdobeDNC.dng	2	2	3	2	2	3					0.99831665	0.9981453	0.9993281		
originals/DSC_3201_.NEF	converted_AdobeDNC/DSC_3201_AdobeDNC.dng	3	2	3	2	2	3					0.9982975	0.99715495	0.9994714		
originals/DSC_3202_.NEF	converted_AdobeDNC/DSC_3202_AdobeDNC.dng	2	2	3	2	2	3					0.99833494	0.9972124	0.99944127		
originals/DSC_3203_.NEF	converted_AdobeDNC/DSC_3203_AdobeDNC.dng	2	2	3	2	2	3					0.99859804	0.9972316	0.99953187		
originals/DSC_3204_.NEF	converted_AdobeDNC/DSC_3204_AdobeDNC.dng	3	2	3	2	2	3					0.99818814	0.9972492	0.9994371		
originals/DSC_3205_.NEF	converted_AdobeDNC/DSC_3205_AdobeDNC.dng	3	2	3	2	2	3					0.9980945	0.99720794	0.99939495		
originals/DSC_3206_.NEF	converted_AdobeDNC/DSC_3206_AdobeDNC.dng	2	2	3	2	2	3					0.9982359	0.997244	0.99940103		
originals/DSC_3207_.NEF	converted_AdobeDNC/DSC_3207_AdobeDNC.dng	2	2	3	2	2	3					0.9980341	0.9973047	0.9993821		
originals/DSC_3225_.NEF	converted_AdobeDNC/DSC_3225_AdobeDNC.dng	2	2	3	2	2	3					0.9965906	0.99552983	0.99810904		
originals/DSC_3226_.NEF	converted_AdobeDNC/DSC_3226_AdobeDNC.dng	2	2	3	2	2	3					0.79068065	0.64948314	0.6962445		
originals/DSC_3227_.NEF	converted_AdobeDNC/DSC_3227_AdobeDNC.dng	2	2	3	2	2	3					0.99399894	0.9930793	0.9976059		
originals/DSC_3228_.NEF	converted_AdobeDNC/DSC_3228_AdobeDNC.dng	2	2	3	2	2	3					0.9973156	0.9960363	0.9990417		
originals/DSC_3229_.NEF	converted_AdobeDNC/DSC_3229_AdobeDNC.dng	2	2	3	2	2	3					0.9974123	0.9962558	0.99897015		
originals/DSC_3245_.NEF	converted_AdobeDNC/DSC_3245_AdobeDNC.dng	3	2	3	2	2	3					0.9974406	0.99582356	0.9988229		
originals/DSC_3246_.NEF	converted_AdobeDNC/DSC_3246_AdobeDNC.dng	3	2	3	2	2	3					0.99807036	0.9965662	0.99860317		
originals/DSC_3247_.NEF	converted_AdobeDNC/DSC_3247_AdobeDNC.dng	2	2	3	2	2	3					0.99856263	0.99757046	0.99914336		
originals/DSC_3248_.NEF	converted_AdobeDNC/DSC_3248_AdobeDNC.dng	3	2	3	2	2	3					0.9986805	0.99742454	0.999305		
originals/DSC_3266_.NEF	converted_AdobeDNC/DSC_3266_AdobeDNC.dng	2	2	3	2	2	3					0.9992803	0.9984394	0.9994229		
originals/DSC_3267_.NEF	converted_AdobeDNC/DSC_3267_AdobeDNC.dng	3	2	3	2	2	3					0.9994125	0.9995102	0.9984631		
originals/DSC_3270_.NEF	converted_AdobeDNC/DSC_3270_AdobeDNC.dng	2	2	3	2	2	3					0.9958783	0.9956668	0.99854237		
originals/DSC_3271_.NEF	converted_AdobeDNC/DSC_3271_AdobeDNC.dng	2	2	3	2	2	3					0.9988817	0.9970592	0.99966776		
originals/DSC_3274_.NEF	converted_AdobeDNC/DSC_3274_AdobeDNC.dng	2	2	3	2	2	3					0.99745846	0.99759465	0.99909836		
originals/DSC_3275_.NEF	converted_AdobeDNC/DSC_3275_AdobeDNC.dng	2	2	3	2	2	3					0.9963158	0.9970829	0.99884444		
originals/DSC_3276_.NEF	converted_AdobeDNC/DSC_3276_AdobeDNC.dng	2	2	3	2	2	3					0.9979167	0.99770135	0.99854124		
originals/DSC_3278_.NEF	converted_AdobeDNC/DSC_3278_AdobeDNC.dng	2	2	3	2	2	3					0.9971478	0.9970536	0.9987768		
originals/DSC_3279_.NEF	converted_AdobeDNC/DSC_3279_AdobeDNC.dng	2	2	3	2	2	3					0.9988434	0.9980849	0.9990209		
originals/DSC_3280_.NEF	converted_AdobeDNC/DSC_3280_AdobeDNC.dng	2	2	3	2	2	3					0.99909246	0.99796396	0.998553		
originals/DSC_3281_.NEF	converted_AdobeDNC/DSC_3281_AdobeDNC.dng	2	2	3	2	2	3					0.9981395	0.9985694	0.9989348		
originals/DSC_3283_.NEF	converted_AdobeDNC/DSC_3283_AdobeDNC.dng	2	2	3	2	2	3					0.9990777	0.998992	0.99910367		
originals/DSC_3284_.NEF	converted_AdobeDNC/DSC_3284_AdobeDNC.dng	2	2	3	2	2	3					0.99883914	0.9989295	0.99864143		
originals/DSC_3285_.NEF	converted_AdobeDNC/DSC_3285_AdobeDNC.dng	2	2	3	2	2	3					0.99783236	0.99749047	0.99827176		
originals/DSC_3286_.NEF	converted_AdobeDNC/DSC_3286_AdobeDNC.dng	2	2	3	2	2	3					0.99836695	0.99749064	0.9992304		
originals/DSC_3287_.NEF	converted_AdobeDNC/DSC_3287_AdobeDNC.dng	2	2	3	2	2	3					0.9954835	0.9964485	0.99684286		
originals/DSC_3290_.NEF	converted_AdobeDNC/DSC_3290_AdobeDNC.dng	2	2	3	2	2	3					0.99895936	0.9988398	0.99875146		
originals/DSC_3291_.NEF	converted_AdobeDNC/DSC_3291_AdobeDNC.dng	2	2	3	2	2	3					0.99803853	0.99823856	0.9987502		
originals/DSC_3295_.NEF	converted_AdobeDNC/DSC_3295_AdobeDNC.dng	2	2	3	2	2	3					0.9992018	0.9988557	0.9994823		
originals/DSC_3296_.NEF	converted_AdobeDNC/DSC_3296_AdobeDNC.dng	2	2	3	2	2	3					0.99797994	0.99809754	0.9985185		
originals/DSC_3297_.NEF	converted_AdobeDNC/DSC_3297_AdobeDNC.dng	2	2	3	2	2	3					0.9985319	0.99769944	0.9990402		
originals/DSC_3298_.NEF	converted_AdobeDNC/DSC_3298_AdobeDNC.dng	2	2	3	2	2	3					0.9984343	0.99776626	0.999502		
originals/DSC_3299_.NEF	converted_AdobeDNC/DSC_3299_AdobeDNC.dng	2	2	3	2	2	3					0.9979263	0.99712825	0.99861693		
originals/DSC_3302_.NEF	converted_AdobeDNC/DSC_3302_AdobeDNC.dng	2	2	3	2	2	3					0.99824727	0.99781495	0.9986601		
originals/DSC_3310_.NEF	converted_AdobeDNC/DSC_3310_AdobeDNC.dng	3	2	3	2	2	3					0.99623436	0.9983712	0.99902236		
originals/DSC_3311_.NEF	converted_AdobeDNC/DSC_3311_AdobeDNC.dng	2	2	3	2	2	3					0.9983047	0.9980085	0.9989931		
originals/DSC_3312_.NEF	converted_AdobeDNC/DSC_3312_AdobeDNC.dng	2	2	3	2	2	3					0.9982811	0.9983999	0.9990635		
originals/DSC_4716_.NEF	converted_AdobeDNC/DSC_4716_AdobeDNC.dng	2	2	3	2	2	3					0.9995239	0.9990721	0.99985504		
originals/DSC_6633_.NEF	converted_AdobeDNC/DSC_6633_AdobeDNC.dng	2	2	3	2	2	3					0.9993397	0.9993964	0.9998385		
originals/DSC_6635_.NEF	converted_AdobeDNC/DSC_6635_AdobeDNC.dng	2	2	3	2	2	3					0.9980064	0.9983934	0.99973315		
originals/DSC_6652_.NEF	converted_AdobeDNC/DSC_6652_AdobeDNC.dng	2	2	3	2	2	3					0.99807924	0.9973413	0.999106		
originals/IMG_0075_.CR2	converted_AdobeDNC/IMG_0075_AdobeDNC.dng	2	2	3	2	2	3					0.70919013	0.19461028	0.53955066		
originals/IMG_0166_.CR2	converted_AdobeDNC/IMG_0166_AdobeDNC.dng	2	2	3	2	2	3					0.96285135	0.57142115	0.88568825		
originals/IMG_0175_.CR2	converted_AdobeDNC/IMG_0175_AdobeDNC.dng	2	2	2	2	2	3					0.7630976	0.3027988	0.84880376		
originals/IMG_0177_.CR2	converted_AdobeDNC/IMG_0177_AdobeDNC.dng	2	2	3	2	2	3					0.9512766	0.60026574	0.9298236		
originals/IMG_2399_.CR2	converted_AdobeDNC/IMG_2399_AdobeDNC.dng	2	2	3	2	2	3					0.7467156	0.38614997	0.8122906		
originals/IMG_2401_.CR2	converted_AdobeDNC/IMG_2401_AdobeDNC.dng	2	2	3	2	2	3					0.7253471	0.36903298	0.83964527		
originals/IMG_3711_.CR2	converted_AdobeDNC/IMG_3711_AdobeDNC.dng	2	2	3	2	2	3					0.6361599	0.101084284	0.21985129		
originals/IMG_3721_.CR2	converted_AdobeDNC/IMG_3721_AdobeDNC.dng	2	2	3	2	2	3					0.6921552	0.23823844	0.54979414		
originals/IMG_3722_.CR2	converted_AdobeDNC/IMG_3722_AdobeDNC.dng	2	2	3	2	2	3					0.6967388	0.25620407	0.58942735		
originals/IMG_3790_.CR2	converted_AdobeDNC/IMG_3790_AdobeDNC.dng	2	2	3	2	2	3					0.9153566	0.4669361	0.82638496		
originals/IMG_3823_.CR2	converted_AdobeDNC/IMG_3823_AdobeDNC.dng	2	2	3	2	2	3					0.97515047	0.84425	0.9250968		
originals/IMG_3826_.CR2	converted_AdobeDNC/IMG_3826_AdobeDNC.dng	2	2	3	2	2	3					0.9361097	0.40476376	0.7555613		
originals/IMG_4459_.CR2	converted_AdobeDNC/IMG_4459_AdobeDNC.dng	2	2	3	2	2	3					0.6427463	0.46081182	0.7312073		
originals/IMG_4487_.CR2	converted_AdobeDNC/IMG_4487_AdobeDNC.dng	2	2	3	2	2	3					0.6460301	0.52840894	0.6735884		
originals/IMG_4641_.CR2	converted_AdobeDNC/IMG_4641_AdobeDNC.dng	2	2	3	2	2	2					0.52396643	0.107818894	0.71505994		
originals/IMG_4837_.CR2	converted_AdobeDNC/IMG_4837_AdobeDNC.dng	2	2	3	2	2	3					0.8364507	0.5307469	0.7900582		
originals/IMG_4874_.CR2	converted_AdobeDNC/IMG_4874_AdobeDNC.dng	2	2	3	2	2	3					0.82020473	0.4714065	0.8395051		
originals/IMG_5029_.CR2	converted_AdobeDNC/IMG_5029_AdobeDNC.dng	2	2	3	2	2	3					0.6240743	0.23639722	0.8158878		
originals/IMG_7373_.CR2	converted_AdobeDNC/IMG_7373_AdobeDNC.dng	2	2	3	2	2	3					0.9097834	0.71922493	0.89112115		
